,Column 1,Column 2,xyz 1,xyz 2,Grouping Time
23793,1,2,"[-0.11699999999999999, 0.6, 0.7909999999999999]","[-0.223, -0.716, 0.662]",1585166829.9879448
23794,1,3,"[-0.11699999999999999, 0.6, 0.7909999999999999]","[-0.677, 0.076, 0.732]",1585166829.9879448
23795,2,3,"[-0.223, -0.716, 0.662]","[-0.677, 0.076, 0.732]",1585166829.9879448
23796,0,1,"[0.772, 0.16699999999999998, 0.613]","[-0.11699999999999999, 0.6, 0.792]",1585166829.9959447
23797,0,2,"[0.772, 0.16699999999999998, 0.613]","[-0.223, -0.716, 0.662]",1585166829.9959447
23798,0,3,"[0.772, 0.16699999999999998, 0.613]","[-0.677, 0.076, 0.732]",1585166829.9959447
23799,1,2,"[-0.11699999999999999, 0.6, 0.792]","[-0.223, -0.716, 0.662]",1585166829.9959447
23800,1,3,"[-0.11699999999999999, 0.6, 0.792]","[-0.677, 0.076, 0.732]",1585166829.9959447
23801,2,3,"[-0.223, -0.716, 0.662]","[-0.677, 0.076, 0.732]",1585166829.9959447
23802,0,1,"[0.772, 0.168, 0.613]","[-0.11699999999999999, 0.6, 0.7909999999999999]",1585166830.0039446
23803,0,2,"[0.772, 0.168, 0.613]","[-0.223, -0.716, 0.662]",1585166830.0039446
23804,0,3,"[0.772, 0.168, 0.613]","[-0.677, 0.076, 0.732]",1585166830.0039446
23805,1,2,"[-0.11699999999999999, 0.6, 0.7909999999999999]","[-0.223, -0.716, 0.662]",1585166830.0039446
23806,1,3,"[-0.11699999999999999, 0.6, 0.7909999999999999]","[-0.677, 0.076, 0.732]",1585166830.0039446
23807,2,3,"[-0.223, -0.716, 0.662]","[-0.677, 0.076, 0.732]",1585166830.0039446
23808,0,1,"[0.772, 0.168, 0.613]","[-0.11699999999999999, 0.6, 0.7909999999999999]",1585166830.0119445
23809,0,2,"[0.772, 0.168, 0.613]","[-0.223, -0.716, 0.662]",1585166830.0119445
23810,0,3,"[0.772, 0.168, 0.613]","[-0.677, 0.076, 0.732]",1585166830.0119445
23811,1,2,"[-0.11699999999999999, 0.6, 0.7909999999999999]","[-0.223, -0.716, 0.662]",1585166830.0119445
23812,1,3,"[-0.11699999999999999, 0.6, 0.7909999999999999]","[-0.677, 0.076, 0.732]",1585166830.0119445
23813,2,3,"[-0.223, -0.716, 0.662]","[-0.677, 0.076, 0.732]",1585166830.0119445
23814,0,1,"[0.772, 0.168, 0.614]","[-0.11699999999999999, 0.601, 0.7909999999999999]",1585166830.0199444
23815,0,2,"[0.772, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.662]",1585166830.0199444
23816,0,3,"[0.772, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.0199444
23817,1,2,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.662]",1585166830.0199444
23818,1,3,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.677, 0.076, 0.732]",1585166830.0199444
23819,2,3,"[-0.22399999999999998, -0.716, 0.662]","[-0.677, 0.076, 0.732]",1585166830.0199444
23820,0,1,"[0.772, 0.168, 0.614]","[-0.11699999999999999, 0.601, 0.7909999999999999]",1585166830.0279443
23821,0,2,"[0.772, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.662]",1585166830.0279443
23822,0,3,"[0.772, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.0279443
23823,1,2,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.662]",1585166830.0279443
23824,1,3,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.677, 0.076, 0.732]",1585166830.0279443
23825,2,3,"[-0.22399999999999998, -0.716, 0.662]","[-0.677, 0.076, 0.732]",1585166830.0279443
23826,0,1,"[0.772, 0.168, 0.614]","[-0.11699999999999999, 0.602, 0.79]",1585166830.0359442
23827,0,2,"[0.772, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.662]",1585166830.0359442
23828,0,3,"[0.772, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.0359442
23829,1,2,"[-0.11699999999999999, 0.602, 0.79]","[-0.22399999999999998, -0.716, 0.662]",1585166830.0359442
23830,1,3,"[-0.11699999999999999, 0.602, 0.79]","[-0.677, 0.076, 0.732]",1585166830.0359442
23831,2,3,"[-0.22399999999999998, -0.716, 0.662]","[-0.677, 0.076, 0.732]",1585166830.0359442
23832,0,1,"[0.772, 0.168, 0.614]","[-0.11800000000000001, 0.602, 0.79]",1585166830.0439441
23833,0,2,"[0.772, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.662]",1585166830.0439441
23834,0,3,"[0.772, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.0439441
23835,1,2,"[-0.11800000000000001, 0.602, 0.79]","[-0.22399999999999998, -0.716, 0.662]",1585166830.0439441
23836,1,3,"[-0.11800000000000001, 0.602, 0.79]","[-0.677, 0.076, 0.732]",1585166830.0439441
23837,2,3,"[-0.22399999999999998, -0.716, 0.662]","[-0.677, 0.076, 0.732]",1585166830.0439441
23838,0,1,"[0.772, 0.168, 0.614]","[-0.11800000000000001, 0.603, 0.789]",1585166830.051944
23839,0,2,"[0.772, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.662]",1585166830.051944
23840,0,3,"[0.772, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.051944
23841,1,2,"[-0.11800000000000001, 0.603, 0.789]","[-0.22399999999999998, -0.716, 0.662]",1585166830.051944
23842,1,3,"[-0.11800000000000001, 0.603, 0.789]","[-0.677, 0.076, 0.732]",1585166830.051944
23843,2,3,"[-0.22399999999999998, -0.716, 0.662]","[-0.677, 0.076, 0.732]",1585166830.051944
23844,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11800000000000001, 0.603, 0.789]",1585166830.059944
23845,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.059944
23846,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.059944
23847,1,2,"[-0.11800000000000001, 0.603, 0.789]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.059944
23848,1,3,"[-0.11800000000000001, 0.603, 0.789]","[-0.677, 0.076, 0.732]",1585166830.059944
23849,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.059944
23850,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11800000000000001, 0.603, 0.789]",1585166830.0679438
23851,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.0679438
23852,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.0679438
23853,1,2,"[-0.11800000000000001, 0.603, 0.789]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.0679438
23854,1,3,"[-0.11800000000000001, 0.603, 0.789]","[-0.677, 0.076, 0.732]",1585166830.0679438
23855,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.0679438
23856,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11800000000000001, 0.603, 0.789]",1585166830.0759437
23857,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.0759437
23858,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.0759437
23859,1,2,"[-0.11800000000000001, 0.603, 0.789]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.0759437
23860,1,3,"[-0.11800000000000001, 0.603, 0.789]","[-0.677, 0.076, 0.732]",1585166830.0759437
23861,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.0759437
23862,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11699999999999999, 0.602, 0.79]",1585166830.0839436
23863,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.0839436
23864,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.0839436
23865,1,2,"[-0.11699999999999999, 0.602, 0.79]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.0839436
23866,1,3,"[-0.11699999999999999, 0.602, 0.79]","[-0.677, 0.076, 0.732]",1585166830.0839436
23867,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.0839436
23868,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11599999999999999, 0.602, 0.79]",1585166830.0919435
23869,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.0919435
23870,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.0919435
23871,1,2,"[-0.11599999999999999, 0.602, 0.79]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.0919435
23872,1,3,"[-0.11599999999999999, 0.602, 0.79]","[-0.677, 0.076, 0.732]",1585166830.0919435
23873,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.0919435
23874,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11699999999999999, 0.602, 0.79]",1585166830.0999434
23875,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.0999434
23876,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.0999434
23877,1,2,"[-0.11699999999999999, 0.602, 0.79]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.0999434
23878,1,3,"[-0.11699999999999999, 0.602, 0.79]","[-0.677, 0.076, 0.732]",1585166830.0999434
23879,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.0999434
23880,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11699999999999999, 0.601, 0.7909999999999999]",1585166830.1079433
23881,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1079433
23882,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.1079433
23883,1,2,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1079433
23884,1,3,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.677, 0.076, 0.732]",1585166830.1079433
23885,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.1079433
23886,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11699999999999999, 0.601, 0.7909999999999999]",1585166830.1159432
23887,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1159432
23888,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.1159432
23889,1,2,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1159432
23890,1,3,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.677, 0.076, 0.732]",1585166830.1159432
23891,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.1159432
23892,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11699999999999999, 0.601, 0.7909999999999999]",1585166830.123943
23893,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.123943
23894,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.123943
23895,1,2,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.123943
23896,1,3,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.677, 0.076, 0.732]",1585166830.123943
23897,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.123943
23898,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11699999999999999, 0.601, 0.7909999999999999]",1585166830.131943
23899,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.131943
23900,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.131943
23901,1,2,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.131943
23902,1,3,"[-0.11699999999999999, 0.601, 0.7909999999999999]","[-0.677, 0.076, 0.732]",1585166830.131943
23903,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.131943
23904,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11599999999999999, 0.6, 0.7909999999999999]",1585166830.139943
23905,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.139943
23906,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.139943
23907,1,2,"[-0.11599999999999999, 0.6, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.139943
23908,1,3,"[-0.11599999999999999, 0.6, 0.7909999999999999]","[-0.677, 0.076, 0.732]",1585166830.139943
23909,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.139943
23910,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11699999999999999, 0.6, 0.7909999999999999]",1585166830.1479428
23911,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1479428
23912,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.677, 0.076, 0.732]",1585166830.1479428
23913,1,2,"[-0.11699999999999999, 0.6, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1479428
23914,1,3,"[-0.11699999999999999, 0.6, 0.7909999999999999]","[-0.677, 0.076, 0.732]",1585166830.1479428
23915,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.677, 0.076, 0.732]",1585166830.1479428
23916,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11699999999999999, 0.6, 0.792]",1585166830.1559427
23917,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1559427
23918,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1559427
23919,1,2,"[-0.11699999999999999, 0.6, 0.792]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1559427
23920,1,3,"[-0.11699999999999999, 0.6, 0.792]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1559427
23921,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1559427
23922,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.115, 0.6, 0.7909999999999999]",1585166830.1639426
23923,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1639426
23924,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1639426
23925,1,2,"[-0.115, 0.6, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1639426
23926,1,3,"[-0.115, 0.6, 0.7909999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1639426
23927,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1639426
23928,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.114, 0.6, 0.792]",1585166830.1719425
23929,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1719425
23930,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1719425
23931,1,2,"[-0.114, 0.6, 0.792]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1719425
23932,1,3,"[-0.114, 0.6, 0.792]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1719425
23933,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1719425
23934,0,1,"[0.772, 0.16899999999999998, 0.613]","[-0.115, 0.599, 0.792]",1585166830.1799424
23935,0,2,"[0.772, 0.16899999999999998, 0.613]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1799424
23936,0,3,"[0.772, 0.16899999999999998, 0.613]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1799424
23937,1,2,"[-0.115, 0.599, 0.792]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1799424
23938,1,3,"[-0.115, 0.599, 0.792]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1799424
23939,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1799424
23940,0,1,"[0.772, 0.168, 0.613]","[-0.115, 0.6, 0.792]",1585166830.1879423
23941,0,2,"[0.772, 0.168, 0.613]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1879423
23942,0,3,"[0.772, 0.168, 0.613]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1879423
23943,1,2,"[-0.115, 0.6, 0.792]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1879423
23944,1,3,"[-0.115, 0.6, 0.792]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1879423
23945,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1879423
23946,0,1,"[0.7709999999999999, 0.16699999999999998, 0.614]","[-0.115, 0.601, 0.7909999999999999]",1585166830.1959422
23947,0,2,"[0.7709999999999999, 0.16699999999999998, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1959422
23948,0,3,"[0.7709999999999999, 0.16699999999999998, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1959422
23949,1,2,"[-0.115, 0.601, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.1959422
23950,1,3,"[-0.115, 0.601, 0.7909999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1959422
23951,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.1959422
23952,0,1,"[0.772, 0.16699999999999998, 0.614]","[-0.115, 0.602, 0.79]",1585166830.203942
23953,0,2,"[0.772, 0.16699999999999998, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.203942
23954,0,3,"[0.772, 0.16699999999999998, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.203942
23955,1,2,"[-0.115, 0.602, 0.79]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.203942
23956,1,3,"[-0.115, 0.602, 0.79]","[-0.6779999999999999, 0.076, 0.731]",1585166830.203942
23957,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.203942
23958,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11599999999999999, 0.602, 0.79]",1585166830.211942
23959,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.211942
23960,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.211942
23961,1,2,"[-0.11599999999999999, 0.602, 0.79]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.211942
23962,1,3,"[-0.11599999999999999, 0.602, 0.79]","[-0.6779999999999999, 0.076, 0.731]",1585166830.211942
23963,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.211942
23964,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.11599999999999999, 0.603, 0.79]",1585166830.2199419
23965,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2199419
23966,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2199419
23967,1,2,"[-0.11599999999999999, 0.603, 0.79]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2199419
23968,1,3,"[-0.11599999999999999, 0.603, 0.79]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2199419
23969,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2199419
23970,0,1,"[0.7709999999999999, 0.168, 0.614]","[-0.115, 0.602, 0.79]",1585166830.2279418
23971,0,2,"[0.7709999999999999, 0.168, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2279418
23972,0,3,"[0.7709999999999999, 0.168, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2279418
23973,1,2,"[-0.115, 0.602, 0.79]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2279418
23974,1,3,"[-0.115, 0.602, 0.79]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2279418
23975,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2279418
23976,0,1,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.114, 0.601, 0.7909999999999999]",1585166830.2359416
23977,0,2,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2359416
23978,0,3,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2359416
23979,1,2,"[-0.114, 0.601, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2359416
23980,1,3,"[-0.114, 0.601, 0.7909999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2359416
23981,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2359416
23982,0,1,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.114, 0.601, 0.7909999999999999]",1585166830.2439415
23983,0,2,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2439415
23984,0,3,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2439415
23985,1,2,"[-0.114, 0.601, 0.7909999999999999]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2439415
23986,1,3,"[-0.114, 0.601, 0.7909999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2439415
23987,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2439415
23988,0,1,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.115, 0.602, 0.79]",1585166830.2519414
23989,0,2,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2519414
23990,0,3,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2519414
23991,1,2,"[-0.115, 0.602, 0.79]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2519414
23992,1,3,"[-0.115, 0.602, 0.79]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2519414
23993,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2519414
23994,0,1,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.115, 0.603, 0.79]",1585166830.2599413
23995,0,2,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2599413
23996,0,3,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2599413
23997,1,2,"[-0.115, 0.603, 0.79]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2599413
23998,1,3,"[-0.115, 0.603, 0.79]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2599413
23999,2,3,"[-0.22399999999999998, -0.716, 0.6609999999999999]","[-0.6779999999999999, 0.076, 0.731]",1585166830.2599413
24000,0,1,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.114, 0.602, 0.79]",1585166830.2679412
24001,0,2,"[0.7709999999999999, 0.16899999999999998, 0.614]","[-0.22399999999999998, -0.716, 0.6609999999999999]",1585166830.2679412
